genes,cor.cor,p.value
MED12L,0.16475576032056,2.64970033603935e-05
GPR171,0.336623747353259,1.5834769343325e-18
P2RY14,0.260251012600135,1.97960319173322e-11
GPR87,0.0838205509310255,0.0334418240549542
P2RY13,0.619251660558839,1.90444813182696e-69
P2RY12,0.25980386700145,2.14814113944657e-11
IGSF10,0.0669441719892901,0.0896103394315162
AADACL2,0.0559584055959449,0.156068797674162
AADAC,0.00629354063693989,0.873351014751567
SUCNR1,0.403973715951101,1.12379585156036e-26
MBNL1,0.173321118118365,9.71722386251914e-06
TMEM14E,0.220562894822698,1.54773058494265e-08
P2RY1,0.0196231888660053,0.619145945789602
RAP2B,0.310121945130097,8.00441054041082e-16
ARHGEF26,0.0472848031895105,0.230803000449141
DHX36,0.0445332485893842,0.259112391984039
GPR149,0.0839370449223752,0.0331960068768785
MME,0.186572081245623,1.86625654930945e-06
PLCH1,-0.145019300395078,0.000222003679617184
C3orf33,-0.175330352418267,7.6248990683253e-06
SLC33A1,-0.00606760020654081,0.877861497144821
GMPS,-0.136715953532249,0.000503156347144616
KCNAB1,0.200616056932804,2.84475597472904e-07
SSR3,0.24489811898401,2.99749749781703e-10
TIPARP,0.142510854666933,0.000285594760228277
LEKR1,-0.0517723387320206,0.189465373089754
CCNL1,0.0394668261102992,0.317310677322861
VEPH1,0.338291971157378,1.04806182360965e-18
PTX3,0.527015867703191,2.59401391948927e-47
PQLC2L,-0.0257620667440264,0.514010197357072
SHOX2,0.0930625796897075,0.0181666600383548
RSRC1,-0.114520466977243,0.00361270069206062
MLF1,0.013958082556724,0.723679522455947
GFM1,-0.124724642670223,0.00151706426082939
LXN,0.205976767182066,1.33773155750955e-07
RARRES1,0.160875233185401,4.10715201705772e-05
MFSD1,0.318877903950558,1.09522067722565e-16
IQCJ,0.101756230007745,0.00976683150255828
SCHIP1,0.256665880119852,3.7948736182619e-11
IL12A,-0.0979911703341652,0.0128501296750491
C3orf80,0.356091030720705,1.0946901091651e-20
RP11-432B6.3,NA,NA
IFT80,-0.00601030753014536,0.879005874334079
SMC4,0.00634546173073975,0.872315080813193
TRIM59,0.0798831514870553,0.0427127317333363
KPNA4,-0.0185186662631893,0.639013666717231
ARL14,-0.258313832070522,2.81723962652311e-11
PPM1L,0.113610103141789,0.00389117241407676
B3GALNT1,0.270377903603238,2.98392106954735e-12
NMD3,0.00707953646157001,0.857692949553859
SPTSSB,0.0341780285588451,0.386540003514566
OTOL1,0.123709371883854,0.00165869583119577
SI,-0.0301054676081299,0.445654397083208
SLITRK3,0.0414113786494777,0.294034771138364
BCHE,0.0678758571745735,0.0852263091397736
ZBBX,0.06076682110457,0.123434374580491
SERPINI2,0.133734219249858,0.000667732870262803
WDR49,0.155494214099975,7.41812603351593e-05
PDCD10,-0.0296436375291365,0.452667840013902
SERPINI1,-0.0087664831313858,0.824282376990261
GOLIM4,-0.254372457181068,5.72441957351959e-11
MECOM,-0.240495582015235,6.32155511863143e-10
ACTRT3,-0.195332535488021,5.8667500797402e-07
MYNN,-0.0364192518137963,0.356149166683912
LRRC34,0.05947705350628,0.131615676079375
LRRIQ4,-0.11060163810812,0.00495526758249501
LRRC31,-0.179770819577208,4.41847745091606e-06
SAMD7,0.141771728972684,0.000307358138026407
SEC62,-0.0115972035459836,0.768954937122836
GPR160,-0.258721852469099,2.61608087339331e-11
PHC3,0.165173334814245,2.52612070878678e-05
PRKCI,-0.0160617240840177,0.684128995885831
SKIL,0.0347322063498761,0.378882190945319
CLDN11,0.209799716209283,7.71397386734693e-08
SLC7A14,-0.0138664446224027,0.725420176434477
RPL22L1,-0.00948853086694052,0.810074799526451
EIF5A2,0.135511728601336,0.000564463668974548
SLC2A2,0.0404538088799711,0.305350074133575
TNIK,-0.119764479834872,0.00233190368337494
PLD1,0.0981391123230662,0.0127143984104174
TMEM212,0.0712291598195023,0.0708595228001686
FNDC3B,0.255557326954318,4.63141122554205e-11
GHSR,0.0143733023440223,0.715810433788701
TNFSF10,0.0426823132697216,0.279455059624755
NCEH1,0.00864590245334104,0.826660759375365
ECT2,0.000303873776911851,0.993859165343575
SPATA16,0.0847737093117708,0.0314754593609736
NLGN1,0.068349778849653,0.0830635956620281
NAALADL2,-0.206397143674293,1.25979341142642e-07
TBL1XR1,0.0497968467734548,0.206937879355209
KCNMB2,0.187126067880088,1.7372983358552e-06
ZMAT3,0.227175487409807,5.53393160394879e-09
PIK3CA,0.175453731736779,7.51153641897464e-06
KCNMB3,-0.0806289873142501,0.0408065309422472
ZNF639,0.018670171403572,0.636272681878414
MFN1,0.000190826575652789,0.996143657240362
GNB4,0.506261885058094,3.23724265168503e-43
ACTL6A,-0.185396793168915,2.17089754364553e-06
MRPL47,-0.22942791685174,3.87001872913122e-09
NDUFB5,-0.195094268574511,6.0586167429677e-07
USP13,0.12678452340218,0.00126325325483545
PEX5L,0.130338536783854,0.00091529073952323
TTC14,0.00704428922458771,0.858393973122397
CCDC39,0.11871411767359,0.00254910636966843
FXR1,-0.105381463441531,0.0074386145209334
DNAJC19,-0.353072516460438,2.4223614588174e-20
SOX2,-0.00868172323384815,0.825954049010406
ATP11B,-0.0500225212406859,0.204884790278143
DCUN1D1,0.0606721540029933,0.124021070148325
MCCC1,-0.214546929387283,3.83767386829752e-08
LAMP3,0.234655021164018,1.66342523961737e-09
MCF2L2,0.233579973728089,1.98217223731185e-09
B3GNT5,-0.00589652648480076,0.881279308882224
KLHL6,0.466158726209813,4.68242422094376e-36
KLHL24,0.0188736643724394,0.632598958588259
YEATS2,-0.00732989684156986,0.852716847206768
MAP6D1,-0.0361445551713045,0.359791072704239
PARL,-0.263523606090809,1.0834709665613e-11
ABCC5,-0.124824157092704,0.00150379750161419
HTR3D,0.0341446375724709,0.387004401713219
HTR3C,-0.0760499873395299,0.0537336956678942
HTR3E,-0.0664153648281644,0.092178120488808
EIF2B5,-0.325867316382097,2.13426934494202e-17
DVL3,-0.0618016389283289,0.117161251743136
AP2M1,0.0424819138544613,0.281720815444786
ABCF3,-0.266073837257426,6.73473634976839e-12
VWA5B2,-0.0382556431113256,0.332401423631354
ALG3,-0.167382011834826,1.95837750616956e-05
ECE2,-0.0998089073628698,0.0112679876468553
CAMK2N2,0.0672625999163298,0.0880920430761945
PSMD2,0.0470966917880401,0.23266559205263
EIF4G1,-0.14472115218569,0.000228799415394474
FAM131A,-0.025953216611516,0.510891591323257
CLCN2,-0.291424488124214,4.50398612390356e-14
POLR2H,-0.290976079710248,4.94337327852502e-14
THPO,0.162837914773598,3.29468734607063e-05
CHRD,0.365756395683393,8.12020843515562e-22
EPHB3,-0.190808493259209,1.07355777775543e-06
MAGEF1,-0.208843071956764,8.86200453445864e-08
VPS8,0.0978036984129866,0.0130239645985466
C3orf70,0.0843995090986134,0.0322353097797029
EHHADH,-0.238750123361679,8.46358679426072e-10
MAP3K13,-0.105543597275944,0.00734719597627232
TMEM41A,-0.264346152474251,9.29941172113652e-12
LIPH,-0.113088396465673,0.00405938958023166
SENP2,-0.170551283730282,1.35135567432239e-05
IGF2BP2,-0.287737932524557,9.63465647898683e-14
TRA2B,0.0531521805842959,0.177921274165725
ETV5,0.242768171360694,4.30856723486536e-10
DGKG,-0.0204770989520239,0.603973195989718
CRYGS,-0.147443743801395,0.00017335864259025
TBCCD1,0.0471741651165239,0.231897202624986
DNAJB11,-0.107447933424992,0.0063462992920497
AHSG,0.0295038226785763,0.454803297084512
FETUB,0.00366018583471007,0.926137953736797
HRG,-0.0742738205889518,0.059592159967503
KNG1,-0.0866395506154199,0.0279114108886566
EIF4A2,-0.159391029008441,4.84385894184663e-05
RFC4,-0.197093309989133,4.61936266757811e-07
ADIPOQ,0.12340862940697,0.00170292253959678
ST6GAL1,-0.183985024595082,2.60000433063857e-06
RPL39L,0.0507954116746661,0.197965383269455
RTP1,0.0294825086288039,0.455129333063661
MASP1,0.0672524874256475,0.088139940231399
RTP4,0.0327386148992709,0.40686610491
SST,0.0762775049229813,0.0530191503000545
RTP2,0.0205555519153029,0.60258759411361
BCL6,0.508411895647192,1.25549756840044e-43
LPP,0.184154564448635,2.54447558140841e-06
TPRG1,0.280740810238518,3.95753173602028e-13
TP63,0.175967354319356,7.05665942691307e-06
P3H2,0.0154304673444978,0.695912626532167
CLDN1,-0.0369802833976824,0.348783391553077
CLDN16,-0.0415795686580769,0.292076664855836
TMEM207,0.0834884106808504,0.0341512283142417
IL1RAP,0.478437470364109,3.78472927428666e-38
GMNC,0.108159421084867,0.00600496617669045
OSTN,0.181254918490158,3.67089730922678e-06
UTS2B,0.0428351850182892,0.277734993639305
CCDC50,0.131887027771645,0.000793415335714458
PYDC2,-0.0134464593872607,0.733415752365111
FGF12,0.165606673066673,2.40366981940089e-05
MB21D2,0.117287405147737,0.00287371900690367
HRASLS,0.095408741300963,0.0154342493208698
ATP13A5,0.0901560128606422,0.0221305606964046
ATP13A4,0.0177423696185909,0.653134818786564
OPA1,-0.101857822748151,0.00969363961920702
HES1,-0.290435009154487,5.52978651847631e-14
CPN2,0.0329968567873457,0.403173340945535
LRRC15,0.361931264494025,2.29765717542848e-21
GP5,0.147432700431208,0.00017355556484576
ATP13A3,0.0594942307256921,0.131504027529092
TMEM44,-0.286568281351029,1.22350414545107e-13
LSG1,-0.278114923647293,6.65678127697499e-13
FAM43A,0.143229444727351,0.00026582425272185
XXYLT1,0.0803826069230749,0.041428112054176
ACAP2,0.185185225447453,2.23057347994987e-06
PPP1R2,-0.0792486608787105,0.0443929762164614
APOD,0.055730593884201,0.157763259173763
MUC20,-0.26895289169116,3.91325402636408e-12
MUC4,0.0868755608267358,0.0274863279324667
TNK2,-0.108469406930813,0.00586148312070179
TFRC,-0.0155583895674897,0.693518672931603
ZDHHC19,0.0493189378464539,0.211334780469158
SLC51A,-0.0172386586088968,0.662364703998987
PCYT1A,-0.0104125152316927,0.791985035900486
RP11-447L10.1,NA,NA
TCTEX1D2,-0.0928326028826018,0.018455977835415
TM4SF19-TCTEX1D2,0.0544595696876616,0.167473199456472
TM4SF19,0.264491149960262,9.05176992406064e-12
UBXN7,0.140482694474007,0.000349061156772897
RNF168,0.0493621170711154,0.210934771479369
SMCO1,0.116887995263167,0.00297111023491818
WDR53,-0.230147358209024,3.44953696862502e-09
FBXO45,-0.153281884423198,9.40684443519404e-05
NRROS,0.435277922929888,3.73091689049332e-31
PIGX,-0.236033585194998,1.32685492327051e-09
CEP19,0.1638161106593,2.94908932646326e-05
PAK2,0.00517999269580834,0.895617903133956
SENP5,0.0300153184226029,0.447018548410398
NCBP2,-0.329160039540654,9.7318045067649e-18
PIGZ,-0.321985367733506,5.32126177213747e-17
MFI2,0.0108503671257792,0.783450992908967
DLG1,-0.026964304950099,0.49456122990097
BDH1,-0.30760988152595,1.39926617506557e-15
KIAA0226,0.113106011677542,0.00405360404645571
FYTTD1,0.159599245117053,4.73345293577418e-05
LRCH3,0.0942185661318246,0.0167716219000389
IQCG,0.127919208466924,0.00114075587325621
RPL35A,-0.307207988832951,1.52929829168317e-15
LMLN,0.0425427117219393,0.281032112580004
ZNF595,-0.0715555543866233,0.0695738232977186
ZNF718,0.039727488379883,0.314122495527269
ZNF732,0.199478941251609,3.32980544674734e-07
ZNF141,-0.0134463159905522,0.733418487306885
ZNF721,-0.125174810845631,0.00145789540575131
PIGG,-0.156829022417711,6.41771885000851e-05
PDE6B,0.217564887364726,2.44145312883551e-08
ATP5I,-0.252020406572008,8.68976141787433e-11
MYL5,-0.171052548225499,1.27355050084057e-05
MFSD7,0.35863082423411,5.5739823213159e-21
PCGF3,-0.0969998179308914,0.0137931157882645
CPLX1,0.03034595465978,0.442026910033466
GAK,-0.230692988170127,3.16057480353825e-09
TMEM175,-0.00746621220953012,0.850009919645116
DGKQ,-0.152725008023639,9.98131714877063e-05
SLC26A1,-0.159274844134101,4.90651985697657e-05
IDUA,-0.0346995436159694,0.37933093565901
FGFRL1,0.00620092357526217,0.875199454845042
RNF212,0.0785871432509889,0.0462036999709149
SPON2,0.406232000772995,5.53553920897033e-27
CTBP1,-0.192065082800516,9.08981105243568e-07
MAEA,-0.0392948429043903,0.31942576798226
UVSSA,0.0490403323204453,0.213928920275314
NKX1-1,-0.00235516524754523,0.952433308158181
FAM53A,-0.149434860331849,0.000141086139971123
SLBP,-0.105601422436291,0.00731483556795478
TMEM129,-0.182591431621867,3.10253454327028e-06
TACC3,-0.195737465436849,5.55400531811654e-07
FGFR3,-0.126745918087789,0.00126762658472052
LETM1,-0.0921771547771998,0.0193027337829306
WHSC1,-0.0716331397336964,0.0692710349551381
NELFA,-0.273948719811823,1.5019751902116e-12
C4orf48,0.0674901945261371,0.087019583934048
NAT8L,0.0313821175052762,0.426591676108093
POLN,0.106751970491694,0.00669693645366214
HAUS3,-0.101488463138221,0.00996210211813881
MXD4,0.0145898890926905,0.711717623575534
ZFYVE28,0.104672929273799,0.00785017418971522
RNF4,-0.0662678256963469,0.0929049654132437
FAM193A,-0.0529904360915966,0.179246793692875
TNIP2,-0.0966938604283269,0.0140962055341149
SH3BP2,0.100389452205353,0.0108003902597701
ADD1,0.0315215523835736,0.424538784818447
MFSD10,-0.132074567224021,0.000779721630066842
NOP14,-0.215675839059287,3.2428622914501e-08
GRK4,0.264299596391885,9.38032048024741e-12
HTT,-0.042550388906165,0.280945228532571
MSANTD1,0.0209734508687192,0.59523103728061
RGS12,-0.0759877097287419,0.0539306781556203
HGFAC,-0.0119166516146728,0.762778663080087
DOK7,-0.0810703301012953,0.0397127978084839
LRPAP1,-0.0108817793698465,0.782839730711065
ADRA2C,-0.0949886981576686,0.0158951476859357
OTOP1,0.0406386137932233,0.303144147829686
TMEM128,-0.117602659039468,0.0027989112339548
LYAR,-0.240977516682387,5.82985730860854e-10
ZBTB49,-0.184504231159459,2.43351557623783e-06
D4S234E,-0.0905708527681852,0.0215224705576152
STX18,-0.14770173913487,0.000168817369784789
MSX1,-0.0364788867264372,0.355361605688055
CYTL1,0.534218420212628,8.41244473398417e-49
STK32B,0.5018577651589,2.20657360351106e-42
EVC2,0.411053162668509,1.19866956066576e-27
EVC,0.421358212272416,4.18468947254506e-29
CRMP1,0.112370548280619,0.00430161610608829
C4orf50,0.0479927045929138,0.223888509234122
JAKMIP1,0.329336344717015,9.32855661635603e-18
WFS1,-0.0412505769364696,0.295915055162522
PPP2R2C,-0.0531540689890015,0.177905841525584
MAN2B2,0.0148382567759191,0.707034439794719
MRFAP1,-0.0195033651005714,0.62128825741446
AC093323.1,-0.0143646977714048,0.715973202544518
S100P,-0.0408697111153183,0.300400559418661
MRFAP1L1,-0.180808590495587,3.88195722984324e-06
BLOC1S4,-0.13915252971446,0.000397587754701035
KIAA0232,-0.0750131729246283,0.0570922456370876
TBC1D14,0.0267759426202439,0.497582267696398
CCDC96,-0.0483820194770096,0.220149436887907
TADA2B,-0.13339469293991,0.000689351085864272
GRPEL1,-0.235874028748244,1.36212919586214e-09
SORCS2,0.329054626816768,9.98105396488655e-18
PSAPL1,0.0401583457472274,0.308898889934676
AFAP1,0.0253746031567771,0.520361834030743
ABLIM2,-0.10733935435971,0.00639989449663253
SH3TC1,0.132192824182531,0.000771199645834025
HTRA3,0.228058947655355,4.81178427090311e-09
ACOX3,-0.16294487178481,3.25510894587273e-05
TRMT44,-0.128391430120587,0.00109308255915529
GPR78,0.0820293168998579,0.0374215680939824
CPZ,0.317691391634415,1.4395884614704e-16
HMX1,0.0321885892314706,0.414798057536822
FAM90A26,-0.00367537052405308,0.925832409012366
USP17L10,NA,NA
USP17L11,NA,NA
USP17L12,NA,NA
USP17L13,NA,NA
USP17L15,NA,NA
USP17L17,NA,NA
USP17L18,NA,NA
USP17L19,NA,NA
USP17L20,NA,NA
USP17L21,NA,NA
USP17L22,NA,NA
USP17L23,NA,NA
USP17L24,NA,NA
USP17L25,NA,NA
USP17L26,NA,NA
USP17L5,NA,NA
USP17L27,NA,NA
USP17L28,NA,NA
USP17L29,NA,NA
USP17L30,NA,NA
DEFB131,0.0499347864100219,0.20568120134211
SLC2A9,-0.0158955286599674,0.687224064678644
DRD5,0.0430746267967477,0.275055350500066
WDR1,-0.0181900267136565,0.644976209270913
ZNF518B,0.157059025862123,6.25875990720837e-05
CLNK,0.2855020494525,1.51977143476025e-13
HS3ST1,0.203492290456148,1.90253087716367e-07
RAB28,0.00239097782676913,0.951710885411806
NKX3-2,0.224133689605929,8.91704639978405e-09
BOD1L1,0.0849467797327817,0.0311292395133273
CPEB2,0.0862385723947777,0.0286465886483416
C1QTNF7,0.243901353612464,3.55373286470417e-10
CC2D2A,0.211102710872275,6.3790024004926e-08
FBXL5,0.310743976068571,6.96473059601195e-16
FAM200B,-0.159249950995151,4.92004459789357e-05
BST1,0.275705165691634,1.0675919719614e-12
CD38,0.233932801353531,1.87151857744278e-09
FGFBP1,-0.0236927695687396,0.548392103637419
FGFBP2,0.139868988937945,0.00037071943484836
PROM1,-0.0754893531568549,0.0555287258013698
TAPT1,-0.0962807262317921,0.0145147651270695
LDB2,0.383808958925315,4.94476565062718e-24
QDPR,-0.25299518599245,7.31313125764508e-11
CLRN2,0.17931809363677,4.6741129361872e-06
LAP3,0.207315097969913,1.10454332088737e-07
MED28,-0.0186452565853642,0.636723093296227
FAM184B,-0.075315901682939,0.0560940750231972
DCAF16,-0.118024188565146,0.002701657079235
NCAPG,-0.096045541144667,0.0147578899622464
LCORL,0.0579553869188699,0.14180008464433
SLIT2,0.342529871417191,3.6321690734007e-19
PACRGL,-0.0621020862693743,0.115387493566608
KCNIP4,0.117987366613494,0.00271002808408563
GPR125,-0.30205183750899,4.72453442043777e-15
PPARGC1A,-0.0499834849631311,0.205238864589549
DHX15,-0.0615601316893107,0.118602468724369
SOD3,-0.0735560059744342,0.0621052627446712
CCDC149,-0.184742683808775,2.36052135523224e-06
LGI2,0.162234625833332,3.52660848206006e-05
SEPSECS,-0.0795597165423179,0.0435624182464038
PI4K2B,NA,NA
ZCCHC4,-0.134202961679595,0.000638919481097653
ANAPC4,-0.118894540104301,0.00251053101883554
SLC34A2,0.0419096875435688,0.288258811247149
SEL1L3,-0.164264928565817,2.80229384520475e-05
SMIM20,-0.25210904724945,8.55479355017521e-11
RBPJ,0.206244763441723,1.28752446733388e-07
CCKAR,0.0258816656974107,0.512057786763374
TBC1D19,0.22534813267352,7.37656200291304e-09
STIM2,0.101439981659764,0.00999782616735942
PCDH7,0.372389381435727,1.29337224745141e-22
ARAP2,0.130222143954223,0.000925117577293457
DTHD1,0.304135870800485,3.00285144035743e-15
NWD2,0.0253716060618638,0.520411121815888
C4orf19,-0.136382286717086,0.000519492017537533
RELL1,0.384817393891082,3.68338261693215e-24
PGM2,0.0799377268613056,0.0425707459214715
GAFA3,0.17277712907172,1.03716885787638e-05
TBC1D1,0.126847021807471,0.00125620269290028
PTTG2,0.142260013847493,0.000292813867999167
KLF3,-0.0633592522533718,0.108193044775439
TLR10,0.138265501861903,0.000433367234206784
TLR1,0.655726004388629,2.09867377905093e-80
TLR6,0.504610816475117,6.66943763492624e-43
FAM114A1,0.28791805003667,9.28567614781608e-14
TMEM156,0.240186829844469,6.65753280662519e-10
KLHL5,0.510528238258784,4.90935700730901e-44
WDR19,0.0917076156731393,0.0199299580403356
RFC1,-0.04734318982074,0.230227038965187
KLB,0.12600423500277,0.00135440118821058
RPL9,-0.13254239562033,0.000746510178487891
LIAS,-0.207037309866891,1.14946205869075e-07
UGDH,-0.0540624126348035,0.170597287081845
SMIM14,-0.0395006539212644,0.31689573548186
UBE2K,-0.0107051556868945,0.78627844240431
PDS5A,-0.036147418094631,0.359752996370712
N4BP2,0.231539377690423,2.7582852231304e-09
RHOH,0.629115837998514,2.88616240721548e-72
CHRNA9,0.0516134165106198,0.190829534441148
RBM47,-0.156959476374535,6.32709819548597e-05
NSUN7,-0.308615249560636,1.11969318652869e-15
APBB2,0.146244167827394,0.000196019965532275
UCHL1,0.162131558932868,3.56774572757005e-05
LIMCH1,0.108852249779337,0.00568853609698538
PHOX2B,0.0461622144756592,0.24207602690605
TMEM33,0.0101102896178435,0.797890234187061
DCAF4L1,0.123161009598786,0.00174014657129261
SLC30A9,-0.0441819370602979,0.262892608786413
BEND4,0.109795306006198,0.00528193946181281
SHISA3,0.0504935676590022,0.200647105194371
ATP8A1,-0.0554200678870467,0.160095294012194
GRXCR1,0.191438715540617,9.87731406339005e-07
KCTD8,0.181696251350949,3.47301921179225e-06
YIPF7,0.105673717814658,0.00727455676244885
GUF1,-0.129907809609298,0.000952145698494447
GNPDA2,0.0702435982125537,0.0748601242174698
GABRG1,0.15274404643705,9.96114331025413e-05
GABRA2,0.0182414894141473,0.644040997899738
COX7B2,-0.0225197687928928,0.568372685652957
GABRA4,-0.0473454846316254,0.230204422388073
GABRB1,0.0229621292386762,0.560796964087858
COMMD8,-0.0729683611036669,0.064227193512904
