"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","cluster","gene"
"MMS22L",0.866,1.63342957073904,0.732,1.63342957073904,0.744,0.009,"OO","MMS22L"
"DGAT2",0.866,1.58121789093511,0.732,1.58121789093511,0.737,0.003,"OO","DGAT2"
"POU5F1",0.866,1.37201196388687,0.732,1.37201196388687,0.744,0.017,"OO","POU5F1"
"ADAP1",0.866,1.34206393189444,0.732,1.34206393189444,0.754,0.019,"OO","ADAP1"
"ELOVL7",0.866,1.10633026466952,0.732,1.10633026466952,0.746,0.014,"OO","ELOVL7"
"ENSMFAG00000035452",0.866,0.731169606063868,0.732,0.731169606063868,0.754,0.021,"OO","ENSMFAG00000035452"
"RTN3",0.866,0.589232596304078,0.732,0.589232596304078,0.986,0.511,"OO","RTN3"
"C12orf43",0.866,0.575197108305357,0.732,0.575197108305357,0.785,0.048,"OO","C12orf43"
"HEATR1",0.866,0.529229608961611,0.732,0.529229608961611,0.84,0.104,"OO","HEATR1"
"RIT2",0.865,1.91261328523038,0.73,1.91261328523038,0.737,0.007,"OO","RIT2"
"PRELID2",0.865,1.56844674296399,0.73,1.56844674296399,0.778,0.047,"OO","PRELID2"
"PTPN5",0.865,1.43583521616733,0.73,1.43583521616733,0.732,0.002,"OO","PTPN5"
"ADGRG2",0.865,1.32745117891188,0.73,1.32745117891188,0.742,0.008,"OO","ADGRG2"
"PRRG1",0.865,0.987959590677382,0.73,0.987959590677382,0.77,0.043,"OO","PRRG1"
"FAM222B",0.865,0.841201415936742,0.73,0.841201415936742,0.78,0.051,"OO","FAM222B"
"PSMB7",0.865,0.727072882616302,0.73,0.727072882616302,0.998,0.659,"OO","PSMB7"
"DCLRE1B",0.865,0.718202667680795,0.73,0.718202667680795,0.754,0.02,"OO","DCLRE1B"
"ZNF564",0.865,0.649019023375373,0.73,0.649019023375373,0.77,0.036,"OO","ZNF564"
"ENSMFAG00000036111",0.865,0.622834651846673,0.73,0.622834651846673,0.964,0.369,"OO","ENSMFAG00000036111"
"SAP130",0.865,0.548922994246167,0.73,0.548922994246167,0.797,0.059,"OO","SAP130"
"TP53INP1",0.865,0.509835825838389,0.73,0.509835825838389,0.821,0.079,"OO","TP53INP1"
"SLC35B4",0.864,1.76131131137804,0.728,1.76131131137804,0.742,0.014,"OO","SLC35B4"
"KIAA1549L",0.864,1.51583505032742,0.728,1.51583505032742,0.732,0.003,"OO","KIAA1549L"
"GALNT9",0.864,1.43073784128007,0.728,1.43073784128007,0.746,0.019,"OO","GALNT9"
"KIF20A",0.864,1.36695023114313,0.728,1.36695023114313,0.773,0.045,"OO","KIF20A"
"PYGO2",0.864,1.22530441831536,0.728,1.22530441831536,0.782,0.046,"OO","PYGO2"
"GNG3",0.864,1.18914115068179,0.728,1.18914115068179,0.758,0.03,"OO","GNG3"
"ADCY7",0.864,1.07145723220517,0.728,1.07145723220517,0.782,0.051,"OO","ADCY7"
"SATB2",0.864,1.02138397675658,0.728,1.02138397675658,0.804,0.08,"OO","SATB2"
"ENSMFAG00000007422",0.864,0.846820702561959,0.728,0.846820702561959,0.778,0.049,"OO","ENSMFAG00000007422"
"HEXB",0.864,0.796147827498789,0.728,0.796147827498789,0.995,0.585,"OO","HEXB"
"METTL16",0.864,0.769449837406529,0.728,0.769449837406529,0.787,0.053,"OO","METTL16"
"ENSMFAG00000039168",0.864,0.749701812516439,0.728,0.749701812516439,0.976,0.533,"OO","ENSMFAG00000039168"
"ZNF136",0.864,0.640904185211037,0.728,0.640904185211037,0.789,0.058,"OO","ZNF136"
"EXOSC5",0.864,0.62256990079383,0.728,0.62256990079383,0.844,0.133,"OO","EXOSC5"
"CHIC2",0.864,0.527987002025249,0.728,0.527987002025249,0.957,0.422,"OO","CHIC2"
"ENSMFAG00000045712",0.863,2.24742454038325,0.726,2.24742454038325,0.734,0.007,"OO","ENSMFAG00000045712"
"MEIKIN",0.863,1.57552656158712,0.726,1.57552656158712,0.732,0.006,"OO","MEIKIN"
"ENSMFAG00000000668",0.863,1.5033016612278,0.726,1.5033016612278,0.734,0.008,"OO","ENSMFAG00000000668"
"LEF1",0.863,1.34149942713391,0.726,1.34149942713391,0.773,0.053,"OO","LEF1"
"AMBRA1",0.863,1.22094837035135,0.726,1.22094837035135,0.78,0.053,"OO","AMBRA1"
"ACAD11",0.863,0.886138598759728,0.726,0.886138598759728,0.77,0.037,"OO","ACAD11"
"CHST15",0.863,0.790734852257398,0.726,0.790734852257398,0.766,0.036,"OO","CHST15"
"CPSF2",0.863,0.66081261426265,0.726,0.66081261426265,0.935,0.415,"OO","CPSF2"
"SDE2",0.863,0.556800926367645,0.726,0.556800926367645,0.923,0.361,"OO","SDE2"
"GRIN2A",0.862,2.71952665254882,0.724,2.71952665254882,0.727,0.003,"OO","GRIN2A"
"MEI4",0.862,2.30404172439948,0.724,2.30404172439948,0.725,0.002,"OO","MEI4"
"ENSMFAG00000008304",0.862,1.73500005347536,0.724,1.73500005347536,0.744,0.016,"OO","ENSMFAG00000008304"
"ATP6V1C2",0.862,1.60594667173698,0.724,1.60594667173698,0.734,0.013,"OO","ATP6V1C2"
"RDH12",0.862,1.57301369389973,0.724,1.57301369389973,0.744,0.032,"OO","RDH12"
"PGPEP1L",0.862,1.44634633991669,0.724,1.44634633991669,0.727,0.003,"OO","PGPEP1L"
"ORC1",0.862,1.28520829013849,0.724,1.28520829013849,0.775,0.059,"OO","ORC1"
"ENSMFAG00000036413",0.862,1.25366930633398,0.724,1.25366930633398,0.761,0.038,"OO","ENSMFAG00000036413"
"ZDHHC21",0.862,0.825307503480624,0.724,0.825307503480624,0.768,0.034,"OO","ZDHHC21"
"KLHL2",0.862,0.534297712090807,0.724,0.534297712090807,0.763,0.036,"OO","KLHL2"
"EPB41L4A",0.862,0.530871440400887,0.724,0.530871440400887,0.751,0.023,"OO","EPB41L4A"
"EQTN",0.861,1.99663467949176,0.722,1.99663467949176,0.734,0.011,"OO","EQTN"
"RFX8",0.861,1.63826910777244,0.722,1.63826910777244,0.727,0.004,"OO","RFX8"
"ECE2",0.861,1.36057038611638,0.722,1.36057038611638,0.734,0.013,"OO","ECE2"
"SLC1A1",0.861,1.15379914720324,0.722,1.15379914720324,0.737,0.014,"OO","SLC1A1"
"DUSP28",0.861,1.02432833010328,0.722,1.02432833010328,0.761,0.036,"OO","DUSP28"
"DLG2",0.861,0.972282939207424,0.722,0.972282939207424,0.761,0.035,"OO","DLG2"
"NECAB3",0.861,0.967210470702225,0.722,0.967210470702225,0.758,0.035,"OO","NECAB3"
"JPH1",0.861,0.789775404348018,0.722,0.789775404348018,0.73,0.005,"OO","JPH1"
"B4GALT1",0.861,0.71726800601997,0.722,0.71726800601997,0.868,0.195,"OO","B4GALT1"
"ENSMFAG00000039007",0.861,0.647176917660527,0.722,0.647176917660527,0.955,0.373,"OO","ENSMFAG00000039007"
"CLTA",0.861,0.637944669321768,0.722,0.637944669321768,0.995,0.664,"OO","CLTA"
"BNIP2",0.861,0.581060169590244,0.722,0.581060169590244,0.952,0.446,"OO","BNIP2"
"ENSMFAG00000000920",0.861,0.553683410369191,0.722,0.553683410369191,0.828,0.092,"OO","ENSMFAG00000000920"
"ACCSL",0.86,3.56261885063323,0.72,3.56261885063323,0.727,0.008,"OO","ACCSL"
"SKOR1",0.86,1.8455028232343,0.72,1.8455028232343,0.722,0.003,"OO","SKOR1"
"PKD1L3",0.86,1.05858489482945,0.72,1.05858489482945,0.732,0.01,"OO","PKD1L3"
"SPDYA",0.86,0.984571868219424,0.72,0.984571868219424,0.804,0.097,"OO","SPDYA"
"SNRPA",0.86,0.829765396185927,0.72,0.829765396185927,0.847,0.121,"OO","SNRPA"
"TRAF5",0.86,0.549487089031755,0.72,0.549487089031755,0.754,0.026,"OO","TRAF5"
"NFYC",0.86,0.54831458137886,0.72,0.54831458137886,0.919,0.338,"OO","NFYC"
"MPP2",0.859,2.09958039172032,0.718,2.09958039172032,0.72,0.003,"OO","MPP2"
"ENSMFAG00000044918",0.859,2.06979409957041,0.718,2.06979409957041,0.737,0.02,"OO","ENSMFAG00000044918"
"CHAC1",0.859,1.97318450708808,0.718,1.97318450708808,0.739,0.022,"OO","CHAC1"
"SPTBN5",0.859,1.67274366599668,0.718,1.67274366599668,0.737,0.023,"OO","SPTBN5"
"TMPRSS2",0.859,1.59282999887852,0.718,1.59282999887852,0.739,0.018,"OO","TMPRSS2"
"ENSMFAG00000002563",0.859,1.22871995473557,0.718,1.22871995473557,0.758,0.033,"OO","ENSMFAG00000002563"
"C12orf66",0.859,1.02622669954288,0.718,1.02622669954288,0.766,0.052,"OO","C12orf66"
"LSM4",0.859,0.961664271963664,0.718,0.961664271963664,0.969,0.433,"OO","LSM4"
"ZNF385B",0.859,0.759024780321991,0.718,0.759024780321991,0.754,0.036,"OO","ZNF385B"
"ENSMFAG00000003072",0.859,0.673707356431026,0.718,0.673707356431026,0.983,0.47,"OO","ENSMFAG00000003072"
"STIP1",0.859,0.660305028141728,0.718,0.660305028141728,0.933,0.387,"OO","STIP1"
"ENSMFAG00000001195",0.859,0.640132308615131,0.718,0.640132308615131,0.799,0.077,"OO","ENSMFAG00000001195"
"ADRM1",0.859,0.620780536176538,0.718,0.620780536176538,0.974,0.511,"OO","ADRM1"
"DDX25",0.858,2.30575081504754,0.716,2.30575081504754,0.725,0.011,"OO","DDX25"
"ARFGEF3",0.858,1.92424698528053,0.716,1.92424698528053,0.72,0.003,"OO","ARFGEF3"
"ENSMFAG00000035881",0.858,1.76276763746157,0.716,1.76276763746157,0.718,0.002,"OO","ENSMFAG00000035881"
"FAM83D",0.858,1.45204422773384,0.716,1.45204422773384,0.732,0.013,"OO","FAM83D"
"FAM199X",0.858,1.42293130190719,0.716,1.42293130190719,0.737,0.018,"OO","FAM199X"
"NAV2",0.858,1.26895031079063,0.716,1.26895031079063,0.737,0.017,"OO","NAV2"
"PYGM",0.858,1.24190976798002,0.716,1.24190976798002,0.775,0.058,"OO","PYGM"
"MTF1",0.858,0.87751896389706,0.716,0.87751896389706,0.773,0.051,"OO","MTF1"
"POLR3F",0.858,0.863185089643984,0.716,0.863185089643984,0.77,0.045,"OO","POLR3F"
"AAGAB",0.858,0.55248112291203,0.716,0.55248112291203,0.801,0.075,"OO","AAGAB"
"CNP",0.858,0.507748701945384,0.716,0.507748701945384,0.873,0.195,"OO","CNP"
"C2CD6",0.857,3.57179115096937,0.714,3.57179115096937,0.72,0.007,"OO","C2CD6"
"FBP1",0.857,2.12804706190112,0.714,2.12804706190112,0.742,0.031,"OO","FBP1"
"DOK6",0.857,1.96564422919151,0.714,1.96564422919151,0.725,0.013,"OO","DOK6"
"CTNND2",0.857,1.42140368580057,0.714,1.42140368580057,0.715,0.001,"OO","CTNND2"
"TICRR",0.857,1.30319905513022,0.714,1.30319905513022,0.722,0.007,"OO","TICRR"
"ENSMFAG00000033398",0.857,1.17234411464992,0.714,1.17234411464992,0.727,0.011,"OO","ENSMFAG00000033398"
"CADM2",0.857,1.16037948432992,0.714,1.16037948432992,0.72,0.005,"OO","CADM2"
"ENSMFAG00000033999",0.857,0.782249467035447,0.714,0.782249467035447,0.744,0.03,"OO","ENSMFAG00000033999"
"L3MBTL4",0.857,0.772627454896996,0.714,0.772627454896996,0.737,0.017,"OO","L3MBTL4"
"CCDC106",0.857,0.771764080541002,0.714,0.771764080541002,0.789,0.071,"OO","CCDC106"
"TRPM1",0.857,0.757999199417108,0.714,0.757999199417108,0.722,0.008,"OO","TRPM1"
"RBMS2",0.857,0.74200782999015,0.714,0.74200782999015,0.811,0.099,"OO","RBMS2"
"KCMF1",0.857,0.663802228695108,0.714,0.663802228695108,0.775,0.052,"OO","KCMF1"
"LDLRAD4",0.857,0.604985455039907,0.714,0.604985455039907,0.766,0.054,"OO","LDLRAD4"
"OPA3",0.857,0.597911518665942,0.714,0.597911518665942,0.775,0.058,"OO","OPA3"
"PPP4C",0.857,0.568126747222956,0.714,0.568126747222956,0.935,0.325,"OO","PPP4C"
"NFKB2",0.857,0.562310353589224,0.714,0.562310353589224,0.825,0.111,"OO","NFKB2"
"NOP56",0.857,0.554891829924743,0.714,0.554891829924743,0.974,0.475,"OO","NOP56"
"MDM2",0.857,0.550755250616217,0.714,0.550755250616217,0.84,0.134,"OO","MDM2"
"ENSMFAG00000003214",0.856,1.76925243877435,0.712,1.76925243877435,0.718,0.005,"OO","ENSMFAG00000003214"
"KCNT1",0.856,1.58330807397608,0.712,1.58330807397608,0.713,0,"OO","KCNT1"
"SLC12A8",0.856,1.45991873824982,0.712,1.45991873824982,0.725,0.012,"OO","SLC12A8"
"SARDH",0.856,1.19804973991342,0.712,1.19804973991342,0.732,0.019,"OO","SARDH"
"GOLPH3",0.856,0.723291783897559,0.712,0.723291783897559,0.892,0.238,"OO","GOLPH3"
"LMNB2",0.856,0.721241538019901,0.712,0.721241538019901,0.742,0.024,"OO","LMNB2"
"PPP4R1",0.856,0.65111583215274,0.712,0.65111583215274,0.84,0.132,"OO","PPP4R1"
"TCTN1",0.856,0.64945210276587,0.712,0.64945210276587,0.761,0.039,"OO","TCTN1"
"KIAA0895",0.856,0.603212769455787,0.712,0.603212769455787,0.761,0.042,"OO","KIAA0895"
"DYRK4",0.855,1.58632031430614,0.71,1.58632031430614,0.711,0.002,"OO","DYRK4"
"SLC35F3",0.855,1.55785578385734,0.71,1.55785578385734,0.713,0.002,"OO","SLC35F3"
"STOML3",0.855,1.53268292985542,0.71,1.53268292985542,0.713,0.002,"OO","STOML3"
"ARHGEF16",0.855,1.33352329861443,0.71,1.33352329861443,0.713,0.002,"OO","ARHGEF16"
"DDX31",0.855,1.11683199426658,0.71,1.11683199426658,0.725,0.012,"OO","DDX31"
"ENSMFAG00000003912",0.855,1.02854231060625,0.71,1.02854231060625,0.742,0.023,"OO","ENSMFAG00000003912"
"ATXN2L",0.855,0.617224275930103,0.71,0.617224275930103,0.876,0.196,"OO","ATXN2L"
"GRB7",0.854,2.61554661304202,0.708,2.61554661304202,0.72,0.013,"OO","GRB7"
"CCNI2",0.854,1.90193538221084,0.708,1.90193538221084,0.708,0.001,"OO","CCNI2"
"ANKRD2",0.854,1.36151778413879,0.708,1.36151778413879,0.715,0.008,"OO","ANKRD2"
"PRR11",0.854,1.32835869034096,0.708,1.32835869034096,0.722,0.01,"OO","PRR11"
"NCAPG2",0.854,0.960653454683105,0.708,0.960653454683105,0.749,0.035,"OO","NCAPG2"
"ENSMFAG00000043650",0.854,0.875202920162409,0.708,0.875202920162409,0.818,0.108,"OO","ENSMFAG00000043650"
"PMS2",0.854,0.810323651514513,0.708,0.810323651514513,0.749,0.034,"OO","PMS2"
"NSUN4",0.854,0.774351908347411,0.708,0.774351908347411,0.749,0.04,"OO","NSUN4"
"PRICKLE1",0.854,0.67376889736607,0.708,0.67376889736607,0.801,0.092,"OO","PRICKLE1"
"NETO2",0.854,0.645644578031958,0.708,0.645644578031958,0.785,0.072,"OO","NETO2"
"WIZ",0.854,0.54239626244976,0.708,0.54239626244976,0.782,0.067,"OO","WIZ"
"ZNF324",0.854,0.538551119789688,0.708,0.538551119789688,0.756,0.036,"OO","ZNF324"
"PON1",0.853,2.33326315973519,0.706,2.33326315973519,0.711,0.003,"OO","PON1"
"ALOX15B",0.853,1.67561576907163,0.706,1.67561576907163,0.708,0.002,"OO","ALOX15B"
"BARX2",0.853,1.53841793973228,0.706,1.53841793973228,0.706,0.001,"OO","BARX2"
"KIF25",0.853,1.4303939812131,0.706,1.4303939812131,0.711,0.004,"OO","KIF25"
"ADAMTS18",0.853,1.30420402354558,0.706,1.30420402354558,0.725,0.015,"OO","ADAMTS18"
"ZNF641",0.853,1.17792216549457,0.706,1.17792216549457,0.727,0.018,"OO","ZNF641"
"ENSMFAG00000040606",0.853,1.16588189262302,0.706,1.16588189262302,0.83,0.117,"OO","ENSMFAG00000040606"
"SLC35C1",0.853,1.15816289711064,0.706,1.15816289711064,0.73,0.021,"OO","SLC35C1"
"RSG1",0.853,1.02998508931126,0.706,1.02998508931126,0.725,0.018,"OO","RSG1"
"ENSMFAG00000028974",0.853,0.881278976492737,0.706,0.881278976492737,0.72,0.01,"OO","ENSMFAG00000028974"
"ZFP62",0.853,0.606095400079183,0.706,0.606095400079183,0.78,0.069,"OO","ZFP62"
"C8B",0.852,2.44922450885489,0.704,2.44922450885489,0.706,0.002,"OO","C8B"
"KLHL35",0.852,1.58529209743811,0.704,1.58529209743811,0.715,0.008,"OO","KLHL35"
"SGCZ",0.852,1.51915001461336,0.704,1.51915001461336,0.706,0.001,"OO","SGCZ"
"ENSMFAG00000044756",0.852,1.45679730785302,0.704,1.45679730785302,0.708,0.004,"OO","ENSMFAG00000044756"
"GSDMC",0.852,1.42508204634777,0.704,1.42508204634777,0.706,0.001,"OO","GSDMC"
"ANKRD62",0.852,1.38406101969737,0.704,1.38406101969737,0.713,0.008,"OO","ANKRD62"
"ERCC6L",0.852,1.23215657341227,0.704,1.23215657341227,0.713,0.007,"OO","ERCC6L"
"RPIA",0.852,1.22861983861518,0.704,1.22861983861518,0.742,0.035,"OO","RPIA"
"RETREG1",0.852,1.08357409249629,0.704,1.08357409249629,0.739,0.037,"OO","RETREG1"
"ZNF547",0.852,0.908045403398594,0.704,0.908045403398594,0.734,0.026,"OO","ZNF547"
"COPE",0.852,0.900209805632326,0.704,0.900209805632326,0.974,0.546,"OO","COPE"
"DSCR8",0.852,0.882356380756089,0.704,0.882356380756089,0.708,0.003,"OO","DSCR8"
"ABCA12",0.852,0.878954392548909,0.704,0.878954392548909,0.722,0.014,"OO","ABCA12"
"GCH1",0.852,0.876161371330997,0.704,0.876161371330997,0.794,0.1,"OO","GCH1"
"SCNN1A",0.852,0.769093891636534,0.704,0.769093891636534,0.751,0.048,"OO","SCNN1A"
"SELENOH",0.852,0.748007881209599,0.704,0.748007881209599,0.955,0.423,"OO","SELENOH"
"ARHGAP45",0.852,0.613277336535685,0.704,0.613277336535685,0.768,0.054,"OO","ARHGAP45"
"BCLAF3",0.852,0.5959392013981,0.704,0.5959392013981,0.746,0.037,"OO","BCLAF3"
"IQCD",0.851,1.53643490252927,0.702,1.53643490252927,0.711,0.007,"OO","IQCD"
"IL1RAPL1",0.851,1.51213652070412,0.702,1.51213652070412,0.706,0.002,"OO","IL1RAPL1"
"SFT2D2",0.851,1.46899266014305,0.702,1.46899266014305,0.722,0.021,"OO","SFT2D2"
"ABLIM2",0.851,1.40580968678772,0.702,1.40580968678772,0.708,0.005,"OO","ABLIM2"
"C5orf49",0.851,1.3467262975081,0.702,1.3467262975081,0.713,0.008,"OO","C5orf49"
"BDH1",0.851,0.947948838331152,0.702,0.947948838331152,0.742,0.041,"OO","BDH1"
"FBXW9",0.851,0.795092500024932,0.702,0.795092500024932,0.763,0.065,"OO","FBXW9"
"BBOF1",0.851,0.54436235748038,0.702,0.54436235748038,0.801,0.118,"OO","BBOF1"
"SMIM15",0.85,1.27588761219958,0.7,1.27588761219958,0.72,0.017,"OO","SMIM15"
"FSIP1",0.85,1.1357947540593,0.7,1.1357947540593,0.708,0.007,"OO","FSIP1"
"RFC5",0.85,1.04022349879673,0.7,1.04022349879673,0.72,0.016,"OO","RFC5"
"ZNF486",0.85,0.923609320437235,0.7,0.923609320437235,0.72,0.015,"OO","ZNF486"
"XRCC2",0.85,0.910168302943999,0.7,0.910168302943999,0.737,0.034,"OO","XRCC2"
"NAP1L1",0.85,0.724568911260722,0.7,0.724568911260722,1,0.746,"OO","NAP1L1"
"TEX29",0.849,2.07724853302164,0.698,2.07724853302164,0.699,0.001,"OO","TEX29"
"SNTG2",0.849,1.45037949594597,0.698,1.45037949594597,0.703,0.003,"OO","SNTG2"
"ND6",0.849,1.27270020866875,0.698,1.27270020866875,0.998,0.937,"OO","ND6"
"MAPK12",0.849,0.990303374900064,0.698,0.990303374900064,0.73,0.026,"OO","MAPK12"
"PCBP1",0.849,0.670846386387375,0.698,0.670846386387375,0.945,0.246,"OO","PCBP1"
"AKIRIN2",0.849,0.653153996469347,0.698,0.653153996469347,0.923,0.271,"OO","AKIRIN2"
"ZNF79",0.849,0.546623637456084,0.698,0.546623637456084,0.725,0.021,"OO","ZNF79"
"KCTD5",0.849,0.537547290498035,0.698,0.537547290498035,0.842,0.154,"OO","KCTD5"
"PDIA4",0.849,0.513704043321882,0.698,0.513704043321882,0.967,0.413,"OO","PDIA4"
"NTNG2",0.848,1.67129566759267,0.696,1.67129566759267,0.706,0.008,"OO","NTNG2"
"PRODH2",0.848,1.44784309762877,0.696,1.44784309762877,0.699,0.003,"OO","PRODH2"
"EIF1B",0.848,0.891769726839327,0.696,0.891769726839327,0.998,0.813,"OO","EIF1B"
"PM20D1",0.848,0.88343573396987,0.696,0.88343573396987,0.715,0.015,"OO","PM20D1"
"NSUN5",0.848,0.588985610458717,0.696,0.588985610458717,0.782,0.067,"OO","NSUN5"
"ISPD",0.848,0.520099898345388,0.696,0.520099898345388,0.761,0.063,"OO","ISPD"
"C6orf15",0.847,2.06492125890123,0.694,2.06492125890123,0.699,0.004,"OO","C6orf15"
"ENSMFAG00000002463",0.847,1.80352553658738,0.694,1.80352553658738,0.708,0.012,"OO","ENSMFAG00000002463"
"ENSMFAG00000015524",0.847,1.6859997929245,0.694,1.6859997929245,0.694,0,"OO","ENSMFAG00000015524"
"RAD21L1",0.847,1.62531105904374,0.694,1.62531105904374,0.701,0.005,"OO","RAD21L1"
"RWDD2A",0.847,1.183446317889,0.694,1.183446317889,0.701,0.005,"OO","RWDD2A"
"ENSMFAG00000042996",0.847,1.00118036578695,0.694,1.00118036578695,0.727,0.024,"OO","ENSMFAG00000042996"
"CRLS1",0.847,0.918253842494712,0.694,0.918253842494712,0.813,0.126,"OO","CRLS1"
"PTPRK",0.847,0.886340933531812,0.694,0.886340933531812,0.844,0.166,"OO","PTPRK"
"ENSMFAG00000035378",0.847,0.727354120408891,0.694,0.727354120408891,0.739,0.049,"OO","ENSMFAG00000035378"
"ALOX5AP",0.847,0.664758386121227,0.694,0.664758386121227,0.72,0.021,"OO","ALOX5AP"
"ZFP1",0.847,0.648946230021276,0.694,0.648946230021276,0.734,0.031,"OO","ZFP1"
"NECAP2",0.847,0.541114169037848,0.694,0.541114169037848,0.876,0.203,"OO","NECAP2"
"TRIO",0.847,0.503756021270894,0.694,0.503756021270894,0.809,0.123,"OO","TRIO"
"TFAP2C",0.846,1.84834238415543,0.692,1.84834238415543,0.694,0.003,"OO","TFAP2C"
"ENSMFAG00000030928",0.846,1.36254599454815,0.692,1.36254599454815,0.696,0.004,"OO","ENSMFAG00000030928"
"BHLHB9",0.846,1.08706119388885,0.692,1.08706119388885,0.701,0.006,"OO","BHLHB9"
"PIEZO2",0.846,0.659020903850903,0.692,0.659020903850903,0.711,0.015,"OO","PIEZO2"
"DNMBP",0.846,0.653108284869492,0.692,0.653108284869492,0.722,0.029,"OO","DNMBP"
"SNU13",0.846,0.643981488301549,0.692,0.643981488301549,0.976,0.631,"OO","SNU13"
"GALNT15",0.846,0.527324766927182,0.692,0.527324766927182,0.739,0.041,"OO","GALNT15"
"CTCFL",0.845,1.66086494454697,0.69,1.66086494454697,0.694,0.004,"OO","CTCFL"
"ENSMFAG00000043953",0.845,1.59086120520513,0.69,1.59086120520513,0.691,0.001,"OO","ENSMFAG00000043953"
"CA10",0.845,1.45800822228583,0.69,1.45800822228583,0.701,0.01,"OO","CA10"
"TRPM2",0.845,1.36230824809814,0.69,1.36230824809814,0.694,0.003,"OO","TRPM2"
"PDSS1",0.845,1.3482675534945,0.69,1.3482675534945,0.703,0.01,"OO","PDSS1"
"GALNTL5",0.845,1.31953835486001,0.69,1.31953835486001,0.691,0.002,"OO","GALNTL5"
"PRDM10",0.845,1.27957632416474,0.69,1.27957632416474,0.713,0.022,"OO","PRDM10"
"CDH19",0.845,1.06472212022598,0.69,1.06472212022598,0.696,0.005,"OO","CDH19"
"RAD54L2",0.845,0.910123976129967,0.69,0.910123976129967,0.708,0.015,"OO","RAD54L2"
"STX5",0.845,0.8646635676065,0.69,0.8646635676065,0.763,0.062,"OO","STX5"
"MALRD1",0.845,0.598729487059181,0.69,0.598729487059181,0.699,0.006,"OO","MALRD1"
"VPS37C",0.845,0.516308830248877,0.69,0.516308830248877,0.734,0.038,"OO","VPS37C"
"ENSMFAG00000045956",0.844,1.52426881793929,0.688,1.52426881793929,0.694,0.005,"OO","ENSMFAG00000045956"
"ZKSCAN2",0.844,0.996304552988678,0.688,0.996304552988678,0.708,0.02,"OO","ZKSCAN2"
"PTGS2",0.844,0.866511608056436,0.688,0.866511608056436,1,0.991,"OO","PTGS2"
"ENSMFAG00000031368",0.844,0.688666077435145,0.688,0.688666077435145,0.751,0.062,"OO","ENSMFAG00000031368"
"SHROOM2",0.844,0.669617544863417,0.688,0.669617544863417,0.734,0.051,"OO","SHROOM2"
"GLDC",0.843,2.19698908675333,0.686,2.19698908675333,0.689,0.003,"OO","GLDC"
"ENSMFAG00000045827",0.843,1.54244373102271,0.686,1.54244373102271,0.689,0.003,"OO","ENSMFAG00000045827"
"KLRG2",0.843,1.53536756382231,0.686,1.53536756382231,0.687,0.001,"OO","KLRG2"
"TRIM71",0.843,1.44224588075901,0.686,1.44224588075901,0.687,0.001,"OO","TRIM71"
"ADAMTSL2",0.843,1.34157182197063,0.686,1.34157182197063,0.689,0.003,"OO","ADAMTSL2"
"CREB5",0.843,1.31722799190739,0.686,1.31722799190739,0.703,0.015,"OO","CREB5"
"LARS2",0.843,1.10410131496842,0.686,1.10410131496842,0.72,0.03,"OO","LARS2"
"ENSMFAG00000003003",0.843,0.578913489668681,0.686,0.578913489668681,0.763,0.069,"OO","ENSMFAG00000003003"
"TBL1XR1",0.843,0.557875533376655,0.686,0.557875533376655,0.969,0.528,"OO","TBL1XR1"
"MUC15",0.842,1.51545125014073,0.684,1.51545125014073,0.687,0.002,"OO","MUC15"
"ASPHD2",0.842,1.41511739813212,0.684,1.41511739813212,0.687,0.003,"OO","ASPHD2"
"MAP6",0.842,1.23851640477996,0.684,1.23851640477996,0.957,0.557,"OO","MAP6"
"KCNJ1",0.842,1.12296984219868,0.684,1.12296984219868,0.699,0.015,"OO","KCNJ1"
"DLST",0.842,1.06398513136673,0.684,1.06398513136673,0.739,0.05,"OO","DLST"
"ZMYND12",0.842,0.853184554749296,0.684,0.853184554749296,0.727,0.047,"OO","ZMYND12"
"MKI67",0.842,0.719307192983519,0.684,0.719307192983519,0.746,0.053,"OO","MKI67"
"ENSMFAG00000018534",0.842,0.680995967399002,0.684,0.680995967399002,0.751,0.054,"OO","ENSMFAG00000018534"
"LONP1",0.842,0.561117904275068,0.684,0.561117904275068,0.916,0.402,"OO","LONP1"
"RBM4",0.842,0.524202071757412,0.684,0.524202071757412,0.962,0.535,"OO","RBM4"
"CKS2",0.842,0.500830766672816,0.684,0.500830766672816,0.995,0.874,"OO","CKS2"
"ND2",0.841,1.6098303409551,0.682,1.6098303409551,1,1,"OO","ND2"
"TENM2",0.841,1.42610287676625,0.682,1.42610287676625,0.691,0.008,"OO","TENM2"
"APBA1",0.841,1.05946416240239,0.682,1.05946416240239,0.706,0.019,"OO","APBA1"
"FZD6",0.841,0.728059364938098,0.682,0.728059364938098,0.739,0.051,"OO","FZD6"
"ZNF174",0.841,0.724772053545295,0.682,0.724772053545295,0.708,0.02,"OO","ZNF174"
"POC1A",0.841,0.70665200638144,0.682,0.70665200638144,0.703,0.019,"OO","POC1A"
"SLC5A11",0.84,2.1649168653262,0.68,2.1649168653262,0.684,0.003,"OO","SLC5A11"
"SLC39A12",0.84,1.71716572382323,0.68,1.71716572382323,0.682,0.002,"OO","SLC39A12"
